# Cell2D, Z_m, indicator
49 -1.06 414.75 270.90 0
49 -1.06 414.75 243.70 1
49 -1.06 414.75 216.60 0
49 -1.06 414.75 194.30 1
49 -1.06 414.75 160.30 0
49 -1.06 414.75 142.90 1
49 -1.06 414.75 112.80 0
49 -1.06 414.75 92.40 1
49 -1.06 414.75 76.00 0
49 -1.06 414.75 52.70 1
49 -1.06 414.75 10.00 -999
50 -1.06 439.16 300.00 1
50 -1.06 439.16 270.90 0
50 -1.06 439.16 243.70 1
50 -1.06 439.16 216.60 0
50 -1.06 439.16 194.30 1
50 -1.06 439.16 160.30 0
50 -1.06 439.16 142.90 1
50 -1.06 439.16 112.80 0
50 -1.06 439.16 92.40 1
50 -1.06 439.16 76.00 0
50 -1.06 439.16 52.70 1
50 -1.06 439.16 10.00 -999
51 -1.06 451.37 300.00 1
51 -1.06 451.37 270.90 0
51 -1.06 451.37 243.70 1
51 -1.06 451.37 216.60 0
51 -1.06 451.37 194.30 1
51 -1.06 451.37 160.30 0
51 -1.06 451.37 142.90 1
51 -1.06 451.37 112.80 0
51 -1.06 451.37 92.40 1
51 -1.06 451.37 76.00 0
51 -1.06 451.37 52.70 1
51 -1.06 451.37 10.00 -999
52 -1.06 463.57 300.00 1
52 -1.06 463.57 271.90 0
52 -1.06 463.57 243.70 1
52 -1.06 463.57 216.60 0
52 -1.06 463.57 195.30 1
52 -1.06 463.57 160.30 0
52 -1.06 463.57 142.90 1
52 -1.06 463.57 112.80 0
52 -1.06 463.57 92.40 1
52 -1.06 463.57 76.00 0
52 -1.06 463.57 52.70 1
52 -1.06 463.57 10.00 -999
53 -1.06 487.98 300.00 1
53 -1.06 487.98 271.90 0
53 -1.06 487.98 243.70 1
53 -1.06 487.98 216.60 0
53 -1.06 487.98 195.30 1
53 -1.06 487.98 160.30 0
53 -1.06 487.98 142.90 1
53 -1.06 487.98 112.80 0
53 -1.06 487.98 92.40 1
53 -1.06 487.98 76.00 0
53 -1.06 487.98 52.70 1
53 -1.06 487.98 10.00 -999
54 -1.06 500.18 300.00 1
54 -1.06 500.18 271.90 0
54 -1.06 500.18 243.70 1
54 -1.06 500.18 216.60 0
54 -1.06 500.18 195.30 1
54 -1.06 500.18 160.30 0
54 -1.06 500.18 142.90 1
54 -1.06 500.18 112.80 0
54 -1.06 500.18 92.40 1
54 -1.06 500.18 76.00 0
54 -1.06 500.18 52.70 1
54 -1.06 500.18 10.00 -999
55 -1.06 512.39 300.00 1
55 -1.06 512.39 271.90 0
55 -1.06 512.39 243.70 1
55 -1.06 512.39 216.60 0
55 -1.06 512.39 195.30 1
55 -1.06 512.39 160.30 0
55 -1.06 512.39 142.90 1
55 -1.06 512.39 112.80 0
55 -1.06 512.39 92.40 1
55 -1.06 512.39 76.00 0
55 -1.06 512.39 52.70 1
55 -1.06 512.39 10.00 -999
56 -1.06 536.80 300.00 1
56 -1.06 536.80 271.90 0
56 -1.06 536.80 243.70 1
56 -1.06 536.80 216.60 0
56 -1.06 536.80 195.30 1
56 -1.06 536.80 160.30 0
56 -1.06 536.80 142.90 1
56 -1.06 536.80 112.80 0
56 -1.06 536.80 92.40 1
56 -1.06 536.80 76.00 0
56 -1.06 536.80 52.70 1
56 -1.06 536.80 10.00 -999
57 -1.06 549.00 300.00 1
57 -1.06 549.00 271.90 0
57 -1.06 549.00 243.70 1
57 -1.06 549.00 216.60 0
57 -1.06 549.00 195.30 1
57 -1.06 549.00 160.30 0
57 -1.06 549.00 142.90 1
57 -1.06 549.00 112.80 0
57 -1.06 549.00 92.40 1
57 -1.06 549.00 76.00 0
57 -1.06 549.00 52.70 1
57 -1.06 549.00 10.00 -999
58 -1.06 561.21 300.00 1
58 -1.06 561.21 271.90 0
58 -1.06 561.21 243.70 1
58 -1.06 561.21 216.60 0
58 -1.06 561.21 195.30 1
58 -1.06 561.21 160.30 0
58 -1.06 561.21 142.90 1
58 -1.06 561.21 112.80 0
58 -1.06 561.21 92.40 1
58 -1.06 561.21 76.00 0
58 -1.06 561.21 52.70 1
58 -1.06 561.21 10.00 -999
59 -1.06 585.62 300.00 1
59 -1.06 585.62 271.90 0
59 -1.06 585.62 243.70 1
59 -1.06 585.62 216.60 0
59 -1.06 585.62 195.30 1
59 -1.06 585.62 160.30 0
59 -1.06 585.62 142.90 1
59 -1.06 585.62 112.80 0
59 -1.06 585.62 92.40 1
59 -1.06 585.62 76.00 0
59 -1.06 585.62 52.70 1
59 -1.06 585.62 10.00 -999
60 -1.06 597.82 300.00 1
60 -1.06 597.82 271.90 0
60 -1.06 597.82 243.70 1
60 -1.06 597.82 216.60 0
60 -1.06 597.82 195.30 1
60 -1.06 597.82 160.30 0
60 -1.06 597.82 142.90 1
60 -1.06 597.82 112.80 0
60 -1.06 597.82 92.40 1
60 -1.06 597.82 76.00 0
60 -1.06 597.82 52.70 1
60 -1.06 597.82 10.00 -999
61 -1.06 610.03 300.00 1
61 -1.06 610.03 271.90 0
61 -1.06 610.03 243.70 1
61 -1.06 610.03 216.60 0
61 -1.06 610.03 195.30 1
61 -1.06 610.03 160.30 0
61 -1.06 610.03 142.90 1
61 -1.06 610.03 112.80 0
61 -1.06 610.03 92.40 1
61 -1.06 610.03 76.00 0
61 -1.06 610.03 52.70 1
61 -1.06 610.03 10.00 -999
62 -1.06 646.64 300.00 1
62 -1.06 646.64 271.90 0
62 -1.06 646.64 243.70 1
62 -1.06 646.64 216.60 0
62 -1.06 646.64 195.30 1
62 -1.06 646.64 160.30 0
62 -1.06 646.64 142.90 1
62 -1.06 646.64 112.80 0
62 -1.06 646.64 92.40 1
62 -1.06 646.64 76.00 0
62 -1.06 646.64 52.70 1
62 -1.06 646.64 10.00 -999
63 -1.06 658.84 300.00 1
63 -1.06 658.84 271.90 0
63 -1.06 658.84 243.70 1
63 -1.06 658.84 216.60 0
63 -1.06 658.84 195.30 1
63 -1.06 658.84 160.30 0
63 -1.06 658.84 142.90 1
63 -1.06 658.84 112.80 0
63 -1.06 658.84 92.40 1
63 -1.06 658.84 76.00 0
63 -1.06 658.84 52.70 1
63 -1.06 658.84 10.00 -999
64 -1.06 695.46 300.00 1
64 -1.06 695.46 271.90 0
64 -1.06 695.46 243.70 1
64 -1.06 695.46 216.60 0
64 -1.06 695.46 195.30 1
64 -1.06 695.46 160.30 0
64 -1.06 695.46 142.90 1
64 -1.06 695.46 112.80 0
64 -1.06 695.46 92.40 1
64 -1.06 695.46 76.00 0
64 -1.06 695.46 52.70 1
64 -1.06 695.46 10.00 -999
65 -1.06 707.66 300.00 1
65 -1.06 707.66 271.90 0
65 -1.06 707.66 243.70 1
65 -1.06 707.66 216.60 0
65 -1.06 707.66 195.30 1
65 -1.06 707.66 160.30 0
65 -1.06 707.66 142.90 1
65 -1.06 707.66 112.80 0
65 -1.06 707.66 92.40 1
65 -1.06 707.66 76.00 0
65 -1.06 707.66 52.70 1
65 -1.06 707.66 10.00 -999
66 -1.06 744.28 300.00 1
66 -1.06 744.28 271.90 0
66 -1.06 744.28 243.70 1
66 -1.06 744.28 216.60 0
66 -1.06 744.28 195.30 1
66 -1.06 744.28 160.30 0
66 -1.06 744.28 142.90 1
66 -1.06 744.28 112.80 0
66 -1.06 744.28 92.40 1
66 -1.06 744.28 76.00 0
66 -1.06 744.28 52.70 1
66 -1.06 744.28 10.00 -999
67 -1.06 756.48 300.00 1
67 -1.06 756.48 271.90 0
67 -1.06 756.48 243.70 1
67 -1.06 756.48 216.60 0
67 -1.06 756.48 195.30 1
67 -1.06 756.48 160.30 0
67 -1.06 756.48 142.90 1
67 -1.06 756.48 112.80 0
